,Image,x0,y0,x1,y1,Car_ref,Car_name,File_loc,Car_type,Year,Height,Width
132,00133.jpg,11,126,426,360,135,Hyundai Elantra Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Elantra Sedan 2007/00133.jpg,Sedan,2007,360,480
133,00134.jpg,1,2,267,185,161,Mercedes-Benz 300-Class Convertible 1993,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Mercedes-Benz 300-Class Convertible 1993/00134.jpg,Convertible,1993,187,270
134,00135.jpg,19,735,2669,2192,58,Chevrolet Traverse SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Traverse SUV 2012/00135.jpg,SUV,2012,2448,3264
135,00136.jpg,21,35,279,195,122,GMC Canyon Extended Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/GMC Canyon Extended Cab 2012/00136.jpg,Cab,2012,225,300
136,00137.jpg,45,99,593,403,178,Scion xD Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Scion xD Hatchback 2012/00137.jpg,Hatchback,2012,480,640
137,00138.jpg,130,282,1425,900,56,Chevrolet Corvette ZR1 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Corvette ZR1 2012/00138.jpg,ZR1,2012,1051,1600
138,00139.jpg,72,215,628,481,184,Suzuki SX4 Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Suzuki SX4 Sedan 2012/00139.jpg,Sedan,2012,535,800
139,00140.jpg,62,95,633,434,191,Volkswagen Golf Hatchback 1991,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Volkswagen Golf Hatchback 1991/00140.jpg,Hatchback,1991,480,640
140,00141.jpg,13,106,476,260,40,Bentley Arnage Sedan 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Bentley Arnage Sedan 2009/00141.jpg,Sedan,2009,360,480
141,00142.jpg,78,300,952,633,60,Chevrolet HHR SS 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet HHR SS 2010/00142.jpg,SS,2010,683,1024
142,00143.jpg,72,51,566,412,155,Land Rover LR2 SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Land Rover LR2 SUV 2012/00143.jpg,SUV,2012,429,665
143,00144.jpg,66,59,283,202,71,Chevrolet Express Van 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Express Van 2007/00144.jpg,Van,2007,266,355
144,00145.jpg,135,36,1181,885,140,Hyundai Azera Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Azera Sedan 2012/00145.jpg,Sedan,2012,938,1500
145,00146.jpg,2,5,298,162,42,Bentley Continental GT Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Bentley Continental GT Coupe 2012/00146.jpg,Coupe,2012,166,300
146,00147.jpg,8,12,770,309,76,Chrysler Aspen SUV 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chrysler Aspen SUV 2009/00147.jpg,SUV,2009,346,787
147,00148.jpg,24,78,608,379,187,Toyota Camry Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Toyota Camry Sedan 2012/00148.jpg,Sedan,2012,480,640
148,00149.jpg,34,1,242,179,86,Dodge Ram Pickup 3500 Crew Cab 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Ram Pickup 3500 Crew Cab 2010/00149.jpg,Cab,2010,179,282
149,00150.jpg,11,208,596,386,8,Aston Martin V8 Vantage Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Aston Martin V8 Vantage Convertible 2012/00150.jpg,Convertible,2012,456,608
150,00151.jpg,8,37,294,150,5,Acura TSX Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura TSX Sedan 2012/00151.jpg,Sedan,2012,182,300
151,00152.jpg,23,66,499,311,47,Buick Regal GS 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Buick Regal GS 2012/00152.jpg,GS,2012,335,630
152,00153.jpg,6,138,627,361,30,BMW 3 Series Wagon 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW 3 Series Wagon 2012/00153.jpg,Wagon,2012,480,640
153,00154.jpg,17,105,385,243,18,Audi 100 Wagon 1994,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi 100 Wagon 1994/00154.jpg,Wagon,1994,260,400
154,00155.jpg,76,4,1585,1120,149,Jeep Compass SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Jeep Compass SUV 2012/00155.jpg,SUV,2012,1200,1600
155,00156.jpg,22,21,211,139,174,Ram C-V Cargo Van Minivan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ram C-V Cargo Van Minivan 2012/00156.jpg,Minivan,2012,166,250
156,00157.jpg,32,130,973,661,138,Hyundai Sonata Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Sonata Sedan 2012/00157.jpg,Sedan,2012,768,1024
157,00158.jpg,75,236,1196,846,179,Spyker C8 Convertible 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Spyker C8 Convertible 2009/00158.jpg,Convertible,2009,960,1280
158,00159.jpg,37,139,988,694,24,Audi S4 Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S4 Sedan 2007/00159.jpg,Sedan,2007,768,1024
159,00160.jpg,114,46,546,287,42,Bentley Continental GT Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Bentley Continental GT Coupe 2012/00160.jpg,Coupe,2012,350,625
160,00161.jpg,12,83,629,354,73,Chevrolet Malibu Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Malibu Sedan 2007/00161.jpg,Sedan,2007,480,640
161,00162.jpg,38,66,548,385,176,Rolls-Royce Ghost Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Rolls-Royce Ghost Sedan 2012/00162.jpg,Sedan,2012,450,600
162,00163.jpg,46,84,661,428,1,AM General Hummer SUV 2000,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/AM General Hummer SUV 2000/00163.jpg,SUV,2000,525,700
163,00164.jpg,13,29,239,174,37,BMW X3 SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW X3 SUV 2012/00164.jpg,SUV,2012,194,259
164,00165.jpg,27,65,490,220,36,BMW M6 Convertible 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW M6 Convertible 2010/00165.jpg,Convertible,2010,221,500
165,00166.jpg,4,69,402,245,108,Ford Freestar Minivan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford Freestar Minivan 2007/00166.jpg,Minivan,2007,360,424
166,00167.jpg,19,27,429,258,41,Bentley Mulsanne Sedan 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Bentley Mulsanne Sedan 2011/00167.jpg,Sedan,2011,275,440
167,00168.jpg,110,96,565,389,40,Bentley Arnage Sedan 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Bentley Arnage Sedan 2009/00168.jpg,Sedan,2009,480,640
168,00169.jpg,2,22,140,81,119,GMC Savana Van 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/GMC Savana Van 2012/00169.jpg,Van,2012,104,140
169,00170.jpg,48,71,615,453,119,GMC Savana Van 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/GMC Savana Van 2012/00170.jpg,Van,2012,480,640
170,00171.jpg,41,42,262,170,19,Audi TT Hatchback 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi TT Hatchback 2011/00171.jpg,Hatchback,2011,183,300
171,00172.jpg,6,108,493,267,163,Mercedes-Benz SL-Class Coupe 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Mercedes-Benz SL-Class Coupe 2009/00172.jpg,Coupe,2009,305,500
172,00173.jpg,26,61,508,342,120,GMC Yukon Hybrid SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/GMC Yukon Hybrid SUV 2012/00173.jpg,SUV,2012,398,530
173,00174.jpg,13,29,249,159,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Silverado 1500 Hybrid Crew Cab 2012/00174.jpg,Cab,2012,194,259
174,00175.jpg,69,120,739,502,116,Ford E-Series Wagon Van 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford E-Series Wagon Van 2012/00175.jpg,Van,2012,533,800
175,00176.jpg,45,85,1005,558,66,Chevrolet Cobalt SS 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Cobalt SS 2010/00176.jpg,SS,2010,768,1024
176,00177.jpg,98,22,650,302,50,Buick Enclave SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Buick Enclave SUV 2012/00177.jpg,SUV,2012,326,700
177,00178.jpg,5,28,285,148,122,GMC Canyon Extended Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/GMC Canyon Extended Cab 2012/00178.jpg,Cab,2012,168,300
178,00179.jpg,42,113,601,439,155,Land Rover LR2 SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Land Rover LR2 SUV 2012/00179.jpg,SUV,2012,480,640
179,00180.jpg,3,40,297,157,142,Infiniti QX56 SUV 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Infiniti QX56 SUV 2011/00180.jpg,SUV,2011,189,300
180,00181.jpg,84,256,913,752,68,Chevrolet TrailBlazer SS 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet TrailBlazer SS 2009/00181.jpg,SS,2009,768,1024
181,00182.jpg,43,226,1001,630,170,Nissan Juke Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Nissan Juke Hatchback 2012/00182.jpg,Hatchback,2012,733,1024
182,00183.jpg,2,9,196,125,161,Mercedes-Benz 300-Class Convertible 1993,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Mercedes-Benz 300-Class Convertible 1993/00183.jpg,Convertible,1993,150,200
183,00184.jpg,34,51,604,344,161,Mercedes-Benz 300-Class Convertible 1993,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Mercedes-Benz 300-Class Convertible 1993/00184.jpg,Convertible,1993,426,640
184,00185.jpg,24,35,620,438,133,Hyundai Veracruz SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Veracruz SUV 2012/00185.jpg,SUV,2012,480,640
185,00186.jpg,6,72,255,178,125,HUMMER H2 SUT Crew Cab 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/HUMMER H2 SUT Crew Cab 2009/00186.jpg,Cab,2009,199,266
186,00187.jpg,4,408,1600,934,160,McLaren MP4-12C Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/McLaren MP4-12C Coupe 2012/00187.jpg,Coupe,2012,1200,1600
187,00188.jpg,25,162,1241,764,93,Dodge Challenger SRT8 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Challenger SRT8 2011/00188.jpg,SRT8,2011,853,1280
188,00189.jpg,18,15,583,421,183,Suzuki SX4 Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Suzuki SX4 Hatchback 2012/00189.jpg,Hatchback,2012,480,640
189,00190.jpg,198,416,1271,935,45,Bugatti Veyron 16.4 Convertible 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Bugatti Veyron 16.4 Convertible 2009/00190.jpg,Convertible,2009,960,1280
190,00191.jpg,129,75,654,422,143,Isuzu Ascender SUV 2008,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Isuzu Ascender SUV 2008/00191.jpg,SUV,2008,469,750
191,00192.jpg,37,24,259,212,189,Toyota 4Runner SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Toyota 4Runner SUV 2012/00192.jpg,SUV,2012,225,300
192,00193.jpg,82,107,990,723,48,Buick Rainier SUV 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Buick Rainier SUV 2007/00193.jpg,SUV,2007,768,1024
193,00194.jpg,187,327,1211,769,176,Rolls-Royce Ghost Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Rolls-Royce Ghost Sedan 2012/00194.jpg,Sedan,2012,782,1280
194,00195.jpg,150,339,1313,771,77,Chrysler Sebring Convertible 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chrysler Sebring Convertible 2010/00195.jpg,Convertible,2010,1080,1440
195,00196.jpg,26,46,266,213,190,Volkswagen Golf Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Volkswagen Golf Hatchback 2012/00196.jpg,Hatchback,2012,225,300
196,00197.jpg,47,102,492,371,110,Ford Edge SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford Edge SUV 2012/00197.jpg,SUV,2012,436,540
197,00198.jpg,91,121,574,357,6,Acura Integra Type R 2001,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura Integra Type R 2001/00198.jpg,R,2001,450,600
198,00199.jpg,151,298,1285,835,191,Volkswagen Golf Hatchback 1991,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Volkswagen Golf Hatchback 1991/00199.jpg,Hatchback,1991,1200,1600
199,00200.jpg,30,55,301,187,16,Audi V8 Sedan 1994,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi V8 Sedan 1994/00200.jpg,Sedan,1994,255,340
200,00201.jpg,21,1,386,200,12,Audi RS 4 Convertible 2008,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi RS 4 Convertible 2008/00201.jpg,Convertible,2008,200,400
201,00202.jpg,233,217,1228,807,90,Dodge Dakota Crew Cab 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Dakota Crew Cab 2010/00202.jpg,Cab,2010,1067,1600
202,00203.jpg,30,167,945,545,188,Toyota Corolla Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Toyota Corolla Sedan 2012/00203.jpg,Sedan,2012,640,960
203,00204.jpg,11,61,284,151,128,Honda Accord Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Honda Accord Coupe 2012/00204.jpg,Coupe,2012,169,300
204,00205.jpg,29,70,612,356,23,Audi S4 Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S4 Sedan 2012/00205.jpg,Sedan,2012,426,640
205,00206.jpg,117,222,558,434,11,Aston Martin Virage Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Aston Martin Virage Coupe 2012/00206.jpg,Coupe,2012,480,640
206,00207.jpg,31,119,438,258,93,Dodge Challenger SRT8 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Challenger SRT8 2011/00207.jpg,SRT8,2011,372,470
207,00208.jpg,26,151,360,256,8,Aston Martin V8 Vantage Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Aston Martin V8 Vantage Convertible 2012/00208.jpg,Convertible,2012,282,376
208,00209.jpg,58,136,973,636,63,Chevrolet Sonic Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Sonic Sedan 2012/00209.jpg,Sedan,2012,667,1000
209,00210.jpg,8,80,639,366,173,Porsche Panamera Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Porsche Panamera Sedan 2012/00210.jpg,Sedan,2012,480,640
210,00211.jpg,11,47,598,365,176,Rolls-Royce Ghost Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Rolls-Royce Ghost Sedan 2012/00211.jpg,Sedan,2012,397,608
211,00212.jpg,8,20,254,155,72,Chevrolet Monte Carlo Coupe 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Monte Carlo Coupe 2007/00212.jpg,Coupe,2007,194,259
212,00213.jpg,37,62,261,191,195,Volvo XC90 SUV 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Volvo XC90 SUV 2007/00213.jpg,SUV,2007,225,300
213,00214.jpg,70,78,915,640,114,Ford F-150 Regular Cab 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford F-150 Regular Cab 2007/00214.jpg,Cab,2007,768,1024
214,00215.jpg,38,50,221,138,72,Chevrolet Monte Carlo Coupe 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Monte Carlo Coupe 2007/00215.jpg,Coupe,2007,194,259
215,00216.jpg,21,45,133,88,119,GMC Savana Van 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/GMC Savana Van 2012/00216.jpg,Van,2012,108,144
216,00217.jpg,45,39,594,444,18,Audi 100 Wagon 1994,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi 100 Wagon 1994/00217.jpg,Wagon,1994,480,640
217,00218.jpg,39,94,337,245,77,Chrysler Sebring Convertible 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chrysler Sebring Convertible 2010/00218.jpg,Convertible,2010,300,400
218,00219.jpg,89,1,597,316,18,Audi 100 Wagon 1994,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi 100 Wagon 1994/00219.jpg,Wagon,1994,359,640
219,00220.jpg,16,103,462,347,107,Ford Mustang Convertible 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford Mustang Convertible 2007/00220.jpg,Convertible,2007,360,480
220,00221.jpg,29,21,477,299,10,Aston Martin Virage Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Aston Martin Virage Convertible 2012/00221.jpg,Convertible,2012,331,500
221,00222.jpg,89,58,545,338,196,smart fortwo Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/smart fortwo Convertible 2012/00222.jpg,Convertible,2012,388,620
222,00223.jpg,42,115,299,288,99,FIAT 500 Abarth 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/FIAT 500 Abarth 2012/00223.jpg,Abarth,2012,333,500
223,00224.jpg,19,10,177,134,88,Dodge Sprinter Cargo Van 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Sprinter Cargo Van 2009/00224.jpg,Van,2009,150,200
224,00225.jpg,20,50,463,313,121,GMC Acadia SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/GMC Acadia SUV 2012/00225.jpg,SUV,2012,342,465
225,00226.jpg,46,15,202,156,111,Ford Ranger SuperCab 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford Ranger SuperCab 2011/00226.jpg,SuperCab,2011,194,259
226,00227.jpg,36,63,613,397,61,Chevrolet Impala Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Impala Sedan 2007/00227.jpg,Sedan,2007,480,640
227,00228.jpg,237,156,896,365,141,Infiniti G Coupe IPL 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Infiniti G Coupe IPL 2012/00228.jpg,IPL,2012,536,964
228,00229.jpg,5,46,255,138,136,Hyundai Accent Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Accent Sedan 2012/00229.jpg,Sedan,2012,194,259
229,00230.jpg,223,542,3692,2478,183,Suzuki SX4 Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Suzuki SX4 Hatchback 2012/00230.jpg,Hatchback,2012,2775,3699
230,00231.jpg,73,109,606,374,106,Ford F-450 Super Duty Crew Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford F-450 Super Duty Crew Cab 2012/00231.jpg,Cab,2012,480,640
231,00232.jpg,15,110,544,381,84,Dodge Caliber Wagon 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Caliber Wagon 2007/00232.jpg,Wagon,2007,444,600
232,00233.jpg,276,124,1495,951,194,Volvo 240 Sedan 1993,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Volvo 240 Sedan 1993/00233.jpg,Sedan,1993,1067,1600
233,00234.jpg,99,364,1211,954,132,Hyundai Tucson SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Tucson SUV 2012/00234.jpg,SUV,2012,1000,1504
234,00235.jpg,59,63,549,404,111,Ford Ranger SuperCab 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford Ranger SuperCab 2011/00235.jpg,SuperCab,2011,480,640
235,00236.jpg,19,138,571,424,7,Acura ZDX Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura ZDX Hatchback 2012/00236.jpg,Hatchback,2012,450,600
236,00237.jpg,11,10,396,265,65,Chevrolet Avalanche Crew Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Avalanche Crew Cab 2012/00237.jpg,Cab,2012,300,400
237,00238.jpg,163,91,527,346,26,BMW ActiveHybrid 5 Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW ActiveHybrid 5 Sedan 2012/00238.jpg,Sedan,2012,399,600
238,00239.jpg,4,19,255,172,16,Audi V8 Sedan 1994,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi V8 Sedan 1994/00239.jpg,Sedan,1994,194,259
239,00240.jpg,45,60,251,171,138,Hyundai Sonata Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Sonata Sedan 2012/00240.jpg,Sedan,2012,225,300
240,00241.jpg,32,59,1011,709,170,Nissan Juke Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Nissan Juke Hatchback 2012/00241.jpg,Hatchback,2012,768,1024
241,00242.jpg,10,53,273,167,102,Ferrari California Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ferrari California Convertible 2012/00242.jpg,Convertible,2012,210,280
242,00243.jpg,270,228,727,416,168,Nissan Leaf Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Nissan Leaf Hatchback 2012/00243.jpg,Hatchback,2012,469,750
243,00244.jpg,21,93,479,331,7,Acura ZDX Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura ZDX Hatchback 2012/00244.jpg,Hatchback,2012,360,480
244,00245.jpg,22,59,536,238,61,Chevrolet Impala Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Impala Sedan 2007/00245.jpg,Sedan,2007,283,556
